edge_from,edge_to,scores,labels
819,1537,1.2669089244354836e-07,-1
849,1539,0.000148104561958462,-1
819,1539,1.4610193375119707e-06,-1
835,1539,2.4884791400836548e-06,-1
423,1361,2.857887011487037e-05,-1
1010,1632,2.613996684885933e-06,-1
903,1529,1.6276790120173246e-06,-1
897,1304,1.6821584267745493e-06,-1
1074,1632,4.326298949308693e-06,-1
232,1283,1.653899403208925e-06,-1
219,1283,2.4076516638160683e-06,-1
993,1302,1.6916112599574262e-06,-1
857,1314,1.0349502588269388e-07,-1
998,1564,2.234276280432823e-06,-1
1013,1571,1.105897445086157e-05,-1
998,1571,1.1781717148551252e-06,-1
428,1363,1.1635409009613795e-06,-1
1014,1633,7.648987775610294e-06,-1
177,1777,1.5404413034048048e-07,-1
954,1314,9.994109717581523e-08,-1
852,1537,1.1050597947814822e-07,-1
761,1564,2.2426089344662614e-05,-1
755,1217,4.399814770295052e-07,-1
757,1217,1.3057918124559365e-07,-1
388,1248,2.901230618590489e-05,-1
767,1280,1.0125155824880494e-07,-1
767,1281,0.00010056774772237986,-1
869,1601,1.4322403103506076e-06,-1
871,1601,2.747021312643483e-07,-1
916,1616,0.00032503862166777253,-1
900,1616,5.564312687056372e-06,-1
901,1616,8.08132826932706e-05,-1
916,1617,0.00026566837914288044,-1
900,1617,9.194490075969952e-07,-1
901,1617,0.0009950939565896988,-1
941,1349,1.2062020005032537e-06,-1
243,1283,2.0359022983029718e-06,-1
902,1507,0.00011792393343057483,-1
185,1273,0.00012627910473383963,-1
860,1351,2.4126848074956797e-07,-1
994,1302,9.95079317362979e-05,-1
1057,1345,8.997985219139082e-07,-1
768,1248,5.233898264123127e-06,-1
884,1248,3.027881120942766e-06,-1
854,1249,5.9342419262975454e-06,-1
1028,1536,0.00015195258310995996,-1
873,1601,9.818543844630767e-08,-1
885,1601,2.1996675059199333e-07,-1
855,1601,1.448431845574305e-07,1
874,1633,0.000347042252542451,-1
864,1249,1.4023075891600456e-05,-1
865,1249,7.814039236109238e-06,-1
776,1328,0.0005636460846289992,-1
886,2146,0.00024736844352446496,-1
852,2096,2.8634301997954026e-05,-1
1061,1379,0.0001245229213964194,-1
1062,1379,4.9904606385098305e-06,-1
882,2098,3.6768389577446214e-07,-1
855,2096,3.492610858302214e-06,-1
870,1601,3.310667671030387e-05,-1
883,1601,2.1576960307356785e-07,-1
930,1601,0.6359022259712219,-1
754,1475,3.356473462190479e-05,-1
930,1539,1.2811698297809926e-06,-1
1016,1313,3.0730282674085174e-07,-1
677,1489,3.2442248993902467e-06,-1
1016,1364,1.5933215763652697e-05,-1
344,1271,3.5196644603274763e-06,-1
344,1272,0.0005959938862361014,-1
779,1328,0.00018490845104679465,-1
780,1330,9.63464259484681e-08,-1
1009,1680,1.6572306776652113e-05,-1
995,1680,3.5545540413295384e-06,-1
885,1302,2.1056107470940333e-06,-1
887,1302,1.171217036244343e-06,-1
888,1302,1.6227038486249512e-06,-1
953,1351,0.0014843485550954938,-1
820,1954,2.1732953427999746e-06,-1
973,1539,1.8530917031966965e-06,-1
1063,1346,9.68553308666742e-08,-1
1063,1347,9.667537881341559e-08,-1
805,1529,4.21861523136613e-06,-1
859,1312,1.0057846822064676e-07,-1
867,1313,1.1293008356005885e-05,-1
915,1235,1.6486411595906247e-06,-1
904,1982,0.00019661484111566097,-1
774,1505,1.2592231541930232e-06,-1
696,2065,5.644487373501761e-06,-1
697,2065,5.375748628466681e-07,-1
1080,2157,4.660782337850833e-07,-1
774,1217,9.648582022236951e-08,-1
883,1540,2.1096559521538438e-07,-1
722,1506,8.635595349915093e-07,-1
738,1521,1.061965235749085e-06,-1
869,1571,1.0050440550912754e-06,-1
753,1474,3.916150490113068e-06,-1
720,1281,0.00017846534319687635,-1
864,1345,5.04805393575225e-06,-1
865,1345,3.7132096622372046e-05,-1
881,1633,2.83899248643138e-06,-1
931,1230,7.000375626375899e-05,-1
872,1632,1.5394793990708422e-06,-1
704,1312,2.6413727027829736e-05,-1
954,1328,3.0663290999655146e-06,2
940,1330,1.0179103071550344e-07,-1
971,1330,1.015097126355613e-07,-1
951,1346,1.0596449584454604e-07,-1
433,1361,0.0003844855818897486,-1
918,1537,1.0455035237555421e-07,-1
903,1537,1.7780915584353352e-07,-1
917,1539,2.4008599211811088e-05,-1
918,1539,0.001985780196264386,-1
903,1539,0.008899776265025139,-1
689,1232,0.00016103121743071824,-1
897,1328,2.391990346950479e-05,-1
860,1312,1.0002938921616078e-07,-1
860,1314,9.633209430148781e-08,-1
850,2096,2.378666977165267e-06,-1
800,1561,3.1661907087254804e-06,-1
802,1563,4.364390406408347e-06,-1
791,1563,7.704818926868029e-06,-1
322,1362,3.182454747729935e-05,-1
809,1280,9.900365682824486e-08,-1
811,1280,1.0905451119924692e-07,-1
807,1506,1.3959522220829967e-05,3
1017,2127,5.939726179349236e-05,-1
826,1328,0.0004039035411551595,-1
741,1520,9.391365892952308e-06,-1
915,1570,1.449471369596722e-06,-1
951,1570,2.2487537876259012e-07,-1
951,1571,1.8204766092821956e-05,-1
859,1314,9.630142017158505e-08,-1
816,1216,7.291711426660186e-06,-1
877,1348,1.617347697902005e-05,-1
859,1348,4.134811206313316e-06,-1
1099,1394,5.780386709375307e-05,-1
869,1349,3.339644172228873e-05,-1
870,1349,2.3754140784149058e-05,-1
883,1349,7.124424428184284e-06,-1
211,1301,7.138797082006931e-05,-1
328,1792,4.071367129654391e-06,-1
853,1561,1.4935575563868042e-05,-1
927,1705,0.22496381402015686,-1
803,1529,5.053390850662254e-06,-1
864,1314,1.407969847377899e-07,-1
983,2114,9.363038407173008e-05,-1
733,1202,0.0005588760832324624,-1
678,1474,1.0323295100533869e-05,-1
918,1570,1.0175314173466177e-06,-1
903,1570,3.1741055863676593e-06,-1
918,1571,1.1988788173766807e-05,-1
903,1571,2.7031766876461916e-05,-1
940,1539,0.0003575651498977095,-1
869,1348,3.026743797818199e-06,-1
1095,1617,8.092741154541727e-06,-1
873,1330,9.964531244577302e-08,-1
912,1596,6.369476614054292e-05,-1
820,1313,1.4645583235051163e-07,-1
1013,1633,4.177666141913505e-06,-1
869,1490,3.379318513907492e-05,-1
887,1249,4.342349257058231e-06,-1
888,1249,3.775619688894949e-06,-1
962,1633,5.8827413340623025e-06,-1
946,1633,4.3217780330451205e-05,-1
1040,1596,4.250655820214888e-06,-1
1039,1648,0.0013147614663466811,-1
1020,1633,5.196086021896917e-06,-1
960,1596,7.184896094258875e-05,4
961,1596,0.0004926698165945709,-1
930,1616,1.0913206551776966e-06,-1
930,1617,2.514518200769089e-06,-1
930,1634,1.3633412265789957e-07,-1
850,1601,1.2981593044969486e-07,-1
851,1601,1.0355900315062172e-07,-1
757,1924,2.0827643254506256e-07,-1
855,1561,1.9222686660214094e-06,-1
856,1561,9.112160478252918e-05,-1
886,1561,1.2926597037221654e-06,-1
838,1249,2.3788643375155516e-06,-1
1034,1364,3.3643573260633275e-05,-1
817,2080,2.294647401868133e-06,-1
728,1202,0.010514361783862114,-1
873,1351,1.4301299700036907e-07,-1
885,1351,2.2118535980553133e-07,-1
932,1352,0.0002635203127283603,-1
931,1376,9.840446728048846e-05,-1
838,1302,7.112186040103552e-07,-1
679,1451,1.2854714270815748e-07,-1
702,1451,3.153985517201363e-06,-1
954,1312,1.0626587254591868e-07,-1
713,1475,2.730396772676613e-06,-1
721,1298,0.0003114597639068961,-1
721,1299,0.00038109655724838376,-1
257,1283,0.000842134584672749,-1
794,1280,1.1329973403917393e-07,-1
912,1507,3.4719836548902094e-05,-1
913,1507,4.131839432375273e-06,-1
1014,1313,3.456482318142662e-07,-1
999,1302,0.00029179677949287,-1
1029,1561,0.00013253848010208458,-1
1041,1563,7.741021545371041e-05,-1
1042,1563,1.1949304280278739e-05,-1
960,1633,3.923268195649143e-06,-1
961,1633,3.951294274884276e-06,-1
1082,1379,0.00798562541604042,-1
193,1218,2.17741744563682e-05,-1
192,1218,4.573929982143454e-05,-1
264,1271,4.326379610120057e-07,-1
265,1271,0.0007392988190986216,-1
273,1273,0.00036941366852261126,-1
857,1349,5.246672117209528e-06,-1
998,1563,2.748022097875946e-06,-1
808,1474,4.191673724562861e-06,-1
952,1632,1.3982947166368831e-05,-1
952,1633,1.19215319500654e-05,-1
700,1451,8.296196938317735e-06,-1
993,1303,0.0030048158951103687,-1
1005,1330,9.68547766433403e-08,-1
765,1200,1.708194076854852e-06,-1
951,1601,2.3506586330768187e-06,-1
950,1632,6.900457719893893e-06,-1
951,2155,0.00022994587197899818,-1
1092,1634,3.883500880874635e-07,-1
737,1202,0.0004152274923399091,-1
981,2114,8.599181455792859e-07,-1
868,1601,2.581291482783854e-07,-1
852,1601,1.5125276320304692e-07,-1
853,1633,0.0006153017748147249,-1
954,1349,2.913704520324245e-06,-1
953,1328,0.002054745564237237,-1
934,1351,9.827218150348926e-08,-1
948,1351,1.1862425708386581e-07,-1
1013,1538,1.6084679373307154e-05,-1
1013,1539,1.839913056755904e-05,-1
992,1634,1.6226202603775164e-07,-1
745,1506,2.9627861408698664e-07,-1
745,1521,1.4696904315769643e-07,-1
854,1345,6.781731644878164e-05,-1
884,1345,2.6084135242854245e-05,-1
884,1349,2.9835462100891164e-06,-1
765,1458,1.6877223970368505e-05,-1
909,1350,2.0961068969427288e-07,-1
867,1348,3.442387424001936e-06,-1
867,1351,5.043146416028321e-07,-1
232,1271,7.3271818109788e-05,-1
679,1489,3.535283894962049e-06,-1
927,1280,1.0605285893916516e-07,-1
1028,1562,0.0001336592686129734,-1
900,1505,1.7062842516679666e-07,-1
901,1505,6.878886438244081e-07,-1
932,1349,0.00023451363085769117,-1
922,1564,1.448659929792484e-07,-1
906,1570,5.129330702402513e-07,-1
907,1570,1.8709988580667414e-07,-1
240,1283,0.0002471852640155703,-1
927,1601,0.00010591950558591634,-1
779,1249,9.668435814091936e-05,-1
983,1520,0.00047531389282085,-1
1081,1616,7.257018296513706e-05,-1
1083,1616,0.0006807735771872103,-1
1081,1617,0.00011822836677310988,-1
1083,1617,0.0004022631619591266,-1
691,1217,1.917168810905423e-05,-1
1037,1668,0.0007483406225219369,-1
1037,1681,2.7392581614549272e-05,-1
877,1601,1.2322661291364057e-07,-1
859,1601,2.7796352242148714e-07,-1
889,1632,3.046136498596752e-06,-1
878,1633,0.0008637868450023234,-1
887,1349,3.727641797013348e-06,-1
858,1349,0.00014600659778807312,-1
888,1349,3.1027934710436966e-06,-1
211,1235,2.7459943794383435e-06,-1
324,1303,9.900892109726556e-06,-1
1062,1681,6.4503592511755414e-06,-1
1062,1346,9.719547477970991e-08,-1
1062,1347,9.706838710599186e-08,-1
927,1505,2.711242132136249e-06,-1
868,1349,4.855176030105213e-06,-1
196,1782,1.4949539036024362e-05,-1
994,1312,1.2296024465285882e-07,-1
967,1633,3.6958192595193395e-06,-1
879,1538,5.012421411265677e-07,-1
879,1537,1.0539587691482666e-07,-1
879,1539,2.4219082206400344e-07,-1
369,1361,7.4759850576811004e-06,-1
875,1538,9.659115107751859e-08,-1
886,1538,1.1910618695765152e-06,-1
857,1538,3.508417023567745e-07,-1
875,1537,9.609518514253068e-08,-1
857,1537,1.2185580544610275e-07,-1
875,1539,9.674842971207909e-08,-1
886,1539,1.586694452271331e-06,-1
817,1521,0.9977220892906189,-1
324,1329,0.004859900567680597,-1
1034,1681,3.627115802373737e-06,-1
936,1633,3.703330776261282e-06,-1
936,1632,7.135250780265778e-05,-1
859,1351,2.4380653940170305e-07,-1
1098,1634,4.818527941097273e-07,-1
1099,1634,1.0769069547222898e-07,-1
934,1349,1.2770171053944068e-07,-1
752,1217,4.2090849206033454e-07,-1
941,1328,3.6614180771721294e-06,-1
972,1330,1.0136673722627165e-07,-1
887,1351,2.351411723111596e-07,-1
888,1351,2.3005473792636622e-07,-1
757,1923,0.00020889801089651883,-1
1031,1561,2.7604248771240236e-06,-1
1033,1561,9.421786671737209e-06,-1
857,1280,9.921424037884208e-08,-1
742,1571,0.00023072086332831532,-1
873,1313,9.633669151298818e-08,-1
229,1301,5.932810836384306e-06,-1
242,1301,7.914197226455144e-07,-1
698,2065,8.040668035391718e-06,-1
1002,1281,0.0005876832874491811,-1
328,1362,3.887854109052569e-05,-1
344,1362,1.0835160537681077e-06,-1
344,1363,0.0007031634449958801,-1
1000,1563,2.8898721211589873e-06,-1
983,1563,0.0003229619760531932,-1
948,1349,2.2137157884571934e-06,-1
1032,1379,5.249461878520378e-07,-1
1034,1379,5.239956408331636e-06,-1
877,1540,1.341136197652304e-07,-1
881,1564,3.073941570619354e-06,-1
867,1571,1.4898126892148866e-06,-1
752,1281,0.0005234121344983578,-1
744,1506,9.233194759872276e-06,-1
742,1521,1.3045881530615588e-07,-1
800,1529,5.68210452911444e-06,-1
952,1665,4.55215649708407e-06,-1
967,1665,4.580691529554315e-05,-1
930,1603,3.836628081899107e-07,-1
960,1619,3.5702089462574804e-06,-1
860,1349,5.720550689147785e-06,-1
879,1349,1.4660548004030716e-05,-1
890,1349,9.109600796364248e-06,-1
994,1349,4.7753387661941815e-06,-1
820,2100,1.8234004528494552e-06,-1
860,1601,2.5108417389674287e-07,-1
879,1601,2.2788465514622658e-07,-1
1041,1648,0.0005656084977090359,-1
1042,1648,0.0021677168551832438,-1
867,1233,9.84119239433312e-08,-1
867,1231,4.618122602551011e-06,-1
379,1284,0.000609786540735513,-1
885,1349,5.041491931478959e-06,-1
706,1475,8.758789772400633e-05,-1
706,1474,7.589767392346403e-06,-1
749,1200,3.582828867365606e-06,-1
940,1280,2.40537673334984e-07,-1
876,1521,1.4511142865103466e-07,-1
978,1596,3.894243491231464e-05,-1
1025,1634,4.6744349901928217e-07,-1
732,1571,0.0004569285665638745,-1
778,1920,1.814001620914496e-06,-1
901,1540,1.3767781581464078e-07,-1
675,1485,8.809375140117481e-05,-1
676,1485,0.00022895656002219766,-1
879,1346,9.719398974539217e-08,-1
890,1345,1.2350626832358103e-07,-1
891,1345,1.058586391877725e-07,-1
920,1564,2.5267850105592515e-06,-1
904,1570,6.809569299548457e-07,-1
904,1571,3.083824822169845e-06,-1
853,1475,3.612248292483855e-06,-1
873,1477,1.0292787777643753e-07,-1
855,1477,0.00014273259148467332,-1
873,1478,1.119280739203532e-07,-1
855,1478,0.00014322367496788502,-1
732,1506,2.4601652626188297e-07,-1
756,1507,4.48920218332205e-05,-1
805,1522,1.4891457794874441e-05,-1
818,1523,6.114387360867113e-06,-1
834,1523,7.528448804805521e-06,-1
878,2146,1.682941388025938e-06,-1
838,1314,9.272914098801266e-07,-1
810,1302,4.1880829826368426e-07,-1
822,1523,8.182647434296086e-06,-1
887,1345,7.015069058979861e-07,-1
858,1345,1.3193407255585043e-07,-1
888,1345,3.572946661734022e-05,-1
939,2122,1.650724243518198e-06,-1
970,2123,8.244857781392056e-06,-1
873,1538,1.1308448222280276e-07,-1
873,1537,1.0944938821921824e-07,-1
873,1539,1.1139732691844983e-07,-1
744,1234,0.0004648845933843404,-1
888,1328,4.773298769578105e-06,-1
913,1504,8.443724800599739e-05,-1
935,1633,3.992178335465724e-06,-1
947,1632,9.503997716819867e-05,-1
935,1632,6.646575639024377e-05,-1
880,1504,0.0002731163694988936,-1
866,1504,2.7616099487204337e-06,-1
915,1349,9.167311509372666e-05,-1
855,1314,1.268147968858102e-07,-1
717,1234,0.0017381393117830157,-1
1092,1394,7.275838288478553e-05,-1
473,1378,2.4638713512104005e-05,-1
775,1489,1.0960782674374059e-05,-1
1072,1648,6.891789780638646e-06,-1
1072,1681,9.982266419683583e-06,-1
1041,1667,2.878367240555235e-06,-1
1042,1667,2.592833197923028e-06,-1
1029,1667,0.00022642075782641768,-1
855,1648,1.1714321772160474e-05,-1
940,1346,9.590932137371055e-08,-1
773,1474,4.353881195129361e-06,-1
881,1281,4.899616214970592e-07,-1
882,1633,1.1963908264078782e-06,-1
804,1529,5.0575417844811454e-06,-1
792,1529,5.368547590478556e-06,-1
752,1216,6.461940301960567e-06,-1
875,1230,1.3722636538204824e-07,-1
857,1230,8.000090929272119e-06,-1
875,1232,1.0850013865137953e-07,-1
857,1232,3.5290554478706326e-06,-1
875,1233,1.0789918292175571e-07,-1
857,1233,1.0708114928092982e-07,-1
998,2114,1.1470156096038409e-05,-1
196,1218,4.682799044530839e-05,-1
815,1520,3.0557291665900266e-06,-1
678,1485,9.230350769939832e-06,-1
381,1344,3.9372150695271557e-07,-1
382,1344,4.504453841036593e-07,-1
852,1477,3.4325003070989624e-06,-1
852,1478,3.365342990946374e-06,-1
1056,1381,7.090652798069641e-05,-1
923,2113,6.596184221052681e-07,-1
850,1538,0.0002872763725463301,-1
851,1538,1.0133211958418542e-07,-1
850,1539,0.0009062652825377882,-1
851,1539,1.0115003590271954e-07,-1
909,1346,9.672204015487296e-08,-1
909,1347,9.632989161900696e-08,-1
388,1284,1.9411145331105217e-05,-1
369,1284,8.819189133646432e-06,-1
193,1792,0.0005364190437830985,-1
309,1273,9.132947525358759e-06,-1
945,1665,3.2800539884192403e-06,-1
388,1361,4.651013659895398e-05,-1
931,1505,4.049195013067219e-06,-1
712,1457,1.3531652257370297e-05,-1
721,1457,8.590107540840108e-07,-1
922,1633,1.6681623264958034e-06,-1
903,1231,3.3173223528137896e-06,-1
768,1235,1.4799392374698073e-05,-1
918,1634,9.631886399574796e-08,-1
902,1536,8.778666233411059e-05,-1
917,1538,1.6029338439693674e-05,-1
918,1538,0.00015460318536497653,-1
903,1538,0.004895586054772139,-1
917,1537,1.119566803708949e-07,-1
1044,1349,0.0001875213347375393,-1
722,1456,5.3640287660527974e-06,-1
900,1346,1.0438338193807795e-07,-1
901,1346,1.002020155738137e-07,-1
915,1345,5.257784323475789e-07,-1
369,1248,1.6396161299780942e-05,-1
933,1351,4.272690432571835e-07,-1
838,1351,0.564191460609436,-1
1033,1633,0.0018985539209097624,-1
674,1489,6.762190605513752e-05,-1
765,1280,1.3184413205635792e-07,-1
779,1281,7.97369830252137e-06,-1
780,1280,2.4079358240669535e-07,-1
930,1705,0.0001268140331376344,-1
763,1538,9.95610207610298e-06,-1
763,1537,1.4365219840328791e-06,-1
763,1539,9.824433618632611e-06,-1
780,1520,0.0006917135324329138,-1
811,1529,2.8911404115206096e-06,-1
146,1218,0.00010055335587821901,-1
