edge_from,edge_to,scores,labels
807,1312,2.653117974205088e-07,-1
843,1313,1.097476706490852e-05,-1
813,1440,3.649297184438183e-07,-1
1044,1572,7.263886800501496e-06,-1
793,1521,9.586762672597615e-08,-1
794,1521,9.719213522885184e-08,-1
807,1296,8.983555517261266e-07,-1
881,1201,2.049479093102491e-07,-1
882,1201,3.62992591362854e-06,-1
883,1192,3.85537759939325e-06,-1
915,1313,9.421170261703082e-07,-1
931,1313,7.862585334805772e-05,-1
973,1937,4.4253840314922854e-05,-1
690,1170,5.183638222661102e-06,-1
336,1206,7.67885212553665e-05,-1
732,1174,2.1149569420231273e-06,-1
737,1174,2.0499848687904887e-05,-1
850,1217,1.4550512787536718e-05,-1
682,1414,3.124672730336897e-05,-1
950,1556,0.005765759851783514,-1
696,1431,5.9352551033953205e-06,-1
1010,1559,0.0014463897095993161,-1
867,1243,4.869216809311183e-06,-1
352,1723,1.8745453417068347e-05,-1
516,1330,0.000470064056571573,-1
986,1280,5.184007022762671e-05,-1
352,1248,0.00025528884725645185,-1
352,1241,4.0885936414269963e-07,-1
225,1664,9.789465593712521e-08,-1
333,1284,3.8078820807641023e-07,-1
983,1328,8.468431360597606e-07,-1
839,1313,1.3283947737363633e-05,-1
794,1476,6.355190635076724e-06,-1
930,1308,1.7298913235208602e-07,-1
881,1824,1.054584117810009e-07,-1
804,1476,7.492693839594722e-06,-1
886,1457,1.37390841814522e-07,-1
988,1568,1.6428731441919808e-07,-1
989,1568,2.8265276341699064e-06,-1
790,1184,3.427741103223525e-05,-1
675,1189,0.00019147693819832057,-1
797,1441,1.3476446838467382e-06,-1
814,1440,1.5758263316456578e-07,-1
815,1440,1.0436027508831103e-07,-1
812,1488,1.5900815242275712e-07,-1
717,1521,1.5902406858003815e-07,-1
452,1704,2.8593552769962116e-07,-1
904,1221,0.00011455643107183278,-1
813,1296,2.9619493489008164e-06,-1
273,1252,1.0900211577791197e-07,-1
309,1219,2.4832756935211364e-06,-1
744,1895,5.874617272638716e-07,-1
775,1219,1.705121007944399e-06,-1
811,1296,1.0683389461974002e-07,-1
1051,1571,2.058475701005591e-07,-1
882,1316,1.0075325462821638e-06,-1
883,1316,8.277839924630825e-07,-1
887,1217,1.372448252823233e-07,-1
358,1249,0.0002618008875288069,-1
887,1192,1.4334261777548818e-07,-1
906,1476,1.055169676078549e-07,-1
653,1154,1.0411874427518342e-05,-1
1028,1571,8.389374102080183e-07,-1
839,1216,3.2890125112317037e-06,-1
669,1169,2.991966721310746e-05,-1
888,1217,1.3541219232138246e-05,-1
901,1217,0.00027084429166279733,-1
888,1216,0.0003864250029437244,-1
857,1281,1.3938426491222344e-05,-1
1007,1949,3.436981569393538e-05,-1
880,1253,9.848909598986211e-08,-1
846,1570,8.48650870466372e-07,-1
846,1571,1.415267831816891e-07,-1
856,1432,5.76283900954877e-06,-1
777,1204,0.9913582801818848,-1
777,1205,2.1463407051669492e-07,-1
763,1184,1.1126186194587717e-07,-1
759,1472,3.364298777341901e-07,-1
874,1524,9.395239999321348e-07,-1
855,1524,9.716699196360423e-07,-1
934,1217,5.009984306525439e-05,-1
934,1216,8.580445864936337e-05,-1
761,1242,8.382076885027345e-06,-1
748,1216,8.145137257997703e-07,-1
754,1216,2.590023086668225e-06,-1
840,1570,1.2840860108553898e-06,-1
933,1308,2.843504205429781e-07,-1
921,1308,2.9750733574473998e-06,-1
263,1248,2.2797574672495102e-07,-1
1023,1587,0.00039899867260828614,-1
1022,1585,0.00021024399029556662,-1
1023,1585,5.2917705033905804e-05,-1
961,1558,3.339445413530484e-07,-1
836,1284,1.0825947356352117e-06,-1
807,1221,8.284937393909786e-06,-1
807,1223,2.0907239104417386e-06,-1
272,1297,1.2458812648219464e-07,-1
841,1220,5.121304980093555e-07,-1
813,1521,9.610233320245243e-08,-1
822,1521,9.731363803666682e-08,-1
823,1521,9.681174617526267e-08,-1
814,1521,9.730455019507644e-08,-1
815,1521,1.052514448929287e-07,-1
842,1282,8.523438168595021e-07,-1
820,1505,0.0007063298253342509,-1
820,1506,4.542649185168557e-05,-1
820,1507,9.179419066640548e-06,-1
724,1412,0.0002847879659384489,-1
881,1250,4.250947313266806e-06,-1
868,1250,3.3849030387500534e-06,-1
882,1250,3.5826678868033923e-06,-1
810,1433,2.3404668070270418e-07,-1
828,1223,1.153000766862533e-06,-1
765,1202,1.4891592172716628e-06,-1
735,1216,0.0002851463505066931,-1
838,1524,7.713221066296683e-07,-1
805,1524,0.00021757719514425844,-1
745,1184,1.2643613445106894e-06,-1
745,1174,8.539576083421707e-05,-1
734,1174,6.187392955325777e-06,-1
847,1524,1.0118839099959587e-06,-1
744,1524,0.00019316194811835885,-1
672,1189,0.00010362036118749529,-1
846,1521,9.91652342463567e-08,-1
849,1250,2.197892399635748e-06,-1
839,1250,3.5394845326663926e-05,-1
250,1191,0.0003561984340194613,-1
740,1184,9.758124406289426e-07,-1
741,1184,9.954459301297902e-07,-1
738,1174,2.4160171960829757e-06,-1
740,1174,0.0002009811723837629,-1
741,1174,0.00017736472364049405,-1
792,1472,2.1176656446186826e-06,-1
776,1472,1.115101531468099e-05,-1
810,1505,1.6522140811048303e-07,-1
810,1506,1.2663255688494246e-07,-1
810,1507,5.120538162373123e-07,-1
908,1558,2.5638971692387713e-06,-1
907,1558,1.018325974655454e-07,-1
947,1558,0.00028119233320467174,-1
793,1558,2.6851962502405513e-06,-1
794,1558,1.6347182736353716e-06,-1
713,1410,2.056883658951847e-06,-1
724,1410,0.00017662702884990722,-1
826,1507,1.0062649380415678e-05,-1
826,1506,3.988699972978793e-06,-1
1008,1572,4.4384833017829806e-06,-1
994,1572,4.214601631247206e-06,-1
1008,1574,4.39564337284537e-06,-1
994,1573,0.0004620823892764747,-1
1008,1575,4.394737970869755e-06,-1
994,1575,8.297628482978325e-06,-1
835,1219,2.179366310883779e-05,-1
358,1248,6.3145148487819824e-06,-1
996,1331,0.0019335687393322587,-1
959,1495,1.510770835011499e-05,0
819,1521,9.644497822591802e-08,-1
809,1521,9.709690118597791e-08,-1
751,1200,3.524935209497926e-06,-1
758,1200,0.00010913663572864607,-1
758,1201,2.7767588107963093e-05,-1
751,1189,1.8847831597668119e-06,-1
758,1189,4.573509613692295e-06,-1
308,1314,1.912389279823401e-06,-1
736,1524,6.473353278124705e-05,-1
811,1250,1.2595775160662015e-06,-1
171,1248,0.00010101668885909021,-1
698,1433,4.328973318479257e-06,-1
1011,1601,1.5245553186105099e-05,-1
1011,1603,3.2570094390393933e-06,-1
924,1264,1.1406601885255441e-07,-1
743,1184,3.414055072425981e-06,-1
752,1184,3.633835774508043e-07,-1
743,1174,4.0058228478301316e-05,-1
925,1264,1.0170234787665322e-07,-1
911,1264,9.925701505153484e-08,-1
146,1202,2.136779357897467e-06,-1
147,1202,1.0719086276367307e-05,-1
918,1521,9.753104279752733e-08,-1
917,1521,1.1135171007481404e-06,-1
932,1522,2.454197101542377e-06,-1
758,1184,3.7241845802782336e-06,-1
751,1174,1.2588168829097413e-05,-1
735,1174,5.180868902243674e-05,-1
309,1315,2.7050336370848527e-07,-1
294,1315,1.122095341088425e-06,-1
843,1282,7.3510668698872905e-06,-1
945,1264,1.3929276576618577e-07,-1
906,1264,7.209331670310348e-06,-1
835,1249,1.1543524891521884e-07,-1
852,1265,1.354229084427061e-07,-1
825,1504,0.9961804151535034,-1
847,1505,0.014759022742509842,-1
847,1506,2.3975264866749058e-06,-1
866,1223,3.8073228552093497e-06,-1
69,1202,0.0006671984447166324,-1
751,1264,9.965594927052734e-08,-1
709,1433,2.5334975362056866e-07,-1
711,1433,4.643564807338407e-06,-1
887,1219,1.3833721368428087e-07,-1
838,1220,2.289162353008578e-07,-1
937,1496,4.5761462388327345e-05,-1
948,1496,1.091627109417459e-05,-1
924,1496,7.067929800541606e-06,-1
808,1777,2.536050089929631e-07,-1
269,1243,8.350134521606378e-07,-1
269,1244,4.4210091232343984e-07,-1
819,1440,1.439654084833819e-07,-1
818,1282,1.1274877351752366e-06,-1
819,1281,0.4036478102207184,-1
809,1281,0.00016934162704274058,-1
815,1218,1.2991889661861933e-06,-1
743,1217,0.0009035423281602561,-1
919,1221,5.067632628197316e-06,-1
919,1283,0.00022442237241193652,-1
785,1306,5.1482702474459074e-06,-1
786,1306,5.006968876841711e-06,-1
806,1202,6.333127657853765e-07,-1
698,1431,6.0543088693520986e-06,-1
970,1282,1.472033204663603e-06,-1
850,1282,5.510958089871565e-06,-1
960,1223,0.0009058788418769836,-1
736,1894,3.2675407055648975e-06,-1
335,1284,2.996044372594042e-07,-1
705,1415,1.8744561884886934e-06,-1
707,1415,1.5452614832156542e-07,-1
752,1202,2.0060029726209905e-07,-1
822,1223,1.0539044836832545e-07,-1
482,1331,3.1492334073845996e-06,-1
473,1331,3.248649136367021e-06,-1
482,1330,4.118666038266383e-05,-1
882,1824,9.78369740778362e-08,-1
695,1431,7.125076081138104e-06,-1
880,1906,0.00018425726739224046,1
686,1171,1.311240453105711e-06,-1
819,1475,4.0488102968083695e-05,-1
809,1475,3.0558810522052227e-06,-1
756,1434,6.824496722401818e-06,-1
921,1312,8.556724537811533e-07,-1
933,1313,2.2035087567928713e-06,-1
813,1220,8.692376241015154e-07,-1
823,1220,4.162734228430054e-07,-1
813,1222,7.014172297203913e-06,-1
823,1222,2.180705223508994e-06,-1
813,1223,1.2109992439945927e-06,-1
823,1223,6.840074888714298e-07,-1
807,1440,1.5197022662505333e-07,-1
906,1296,9.636002573643054e-08,-1
509,1345,0.00015060516307130456,2
382,1284,0.5476884841918945,-1
710,1219,6.90090746502392e-05,-1
840,1220,6.110016670390905e-07,-1
840,1222,3.2460541206091875e-06,-1
807,1220,2.9418513804557733e-05,-1
841,1222,2.8721315175062045e-06,-1
807,1222,2.6400532078696415e-05,-1
882,1283,2.284910351590952e-06,-1
883,1283,3.8580299133172957e-07,-1
883,1284,4.332068783696741e-07,-1
749,1457,6.237813067855313e-06,-1
925,1308,2.0301796155308693e-07,-1
911,1308,2.561145265644882e-06,-1
832,1285,1.557678160679643e-06,-1
833,1285,2.635594000821584e-06,-1
712,1410,3.0836015412205597e-06,-1
170,1202,2.837888132489752e-06,-1
977,1476,7.496051694033667e-05,-1
982,1495,1.992168472497724e-05,-1
864,1558,2.6060911295644473e-06,-1
208,1282,0.0015279316576197743,-1
704,1170,0.0002062503044726327,-1
702,1431,3.1006577501102583e-06,-1
128,1191,0.00012773933121934533,-1
1012,1949,2.119418240908999e-05,-1
810,1457,9.627974151271701e-08,-1
970,1223,0.0001916647161124274,-1
825,1524,9.615697393883238e-08,-1
770,1200,3.2749276215326972e-06,-1
787,1200,9.666858386481181e-05,-1
899,1824,9.914046472658811e-08,-1
817,1281,0.0009346828446723521,-1
767,1396,0.00015461586008314043,-1
839,1316,2.50390494329622e-05,-1
1008,1507,0.00047413870925083756,-1
841,1316,4.097621058463119e-06,-1
793,1556,3.3959958045670646e-07,-1
336,1219,3.812793511315249e-05,-1
982,1574,1.3916886132392392e-07,-1
896,1220,6.454651497733721e-07,-1
807,1250,8.396446901315358e-06,-1
945,1218,2.7680539460561704e-07,-1
367,1692,3.2866566357370175e-07,-1
875,1223,1.0616842871513654e-07,-1
888,1223,0.0021777981892228127,-1
901,1223,0.0005061192205175757,-1
336,1241,0.0001869507395895198,-1
336,1248,2.0104063878534362e-05,-1
336,1249,2.816797746163502e-07,3
821,1284,2.7583539576880867e-06,-1
955,1506,1.5183260302364943e-06,-1
951,1558,2.07027164833562e-06,-1
795,1205,8.263325071311556e-06,-1
813,1475,2.556115032348316e-05,-1
823,1476,1.3638497875945177e-05,-1
896,1521,9.620007546118359e-08,-1
864,1521,9.610948126237417e-08,-1
851,1216,6.340176332741976e-05,-1
1011,1308,2.968894932564581e-06,-1
1026,1556,6.729267624905333e-05,-1
1026,1557,0.00010543259122641757,-1
733,1433,0.00020559610857162625,-1
843,1284,2.9007928787905257e-06,-1
850,1284,1.5480169395232224e-06,-1
820,1472,5.014214252696547e-07,-1
848,1316,7.919497875263914e-06,-1
938,1219,2.0302891243773047e-06,-1
938,1216,1.3591559877568216e-07,-1
709,1415,1.3575004231825005e-07,-1
711,1415,3.3187304779858096e-06,-1
877,1504,1.9350414959262707e-07,-1
890,1504,2.3282115080291987e-07,-1
937,1264,1.1062703464403967e-07,-1
776,1432,8.611767407273874e-05,-1
261,1248,1.9872170753387763e-07,-1
706,1202,1.5591227509048622e-07,-1
832,1223,0.0002834952319972217,-1
896,1440,2.4573364498792216e-05,-1
452,1331,0.00011539779370650649,-1
452,1330,0.0002904478460550308,-1
768,1250,3.510698661557399e-05,-1
769,1250,2.334161536055035e-06,-1
747,1472,6.250803039620223e-07,-1
791,1313,0.0003387382603250444,-1
902,1306,2.523920841213112e-07,-1
218,1665,0.00010965310502797365,-1
269,1203,6.641558229603106e-06,-1
251,1191,0.00047134392661973834,-1
352,1206,5.804951797472313e-05,-1
828,1281,2.9175807867432013e-06,-1
169,1243,5.247578155831434e-05,-1
930,1264,1.025166298518343e-07,-1
51,1155,3.575717710191384e-05,-1
1024,1312,2.2383542273018975e-06,-1
1020,1313,1.4072013073018752e-05,-1
986,1216,0.00022166733106132597,-1
818,1284,2.449011390126543e-06,-1
811,1521,9.825625824078088e-08,-1
820,1524,2.40321764977125e-06,-1
834,1524,0.0017392714507877827,-1
950,1495,0.0004903647350147367,-1
951,1495,1.4958239262341522e-05,-1
843,1316,1.5588018413836835e-06,-1
844,1316,4.4668872760667e-06,-1
678,1184,1.2038372005918063e-05,-1
852,1504,1.4251386915020703e-07,-1
864,1504,1.1058483551096288e-07,-1
875,1201,1.0072724876408756e-07,-1
842,1216,0.00043251787428744137,-1
842,1217,0.001805748208425939,-1
926,1312,9.686198154668091e-08,-1
430,1284,1.3272144315124024e-05,-1
643,1154,2.2121532310848124e-05,-1
936,1569,9.439031418878585e-05,-1
865,1243,6.911133823450655e-06,-1
257,1191,0.0005951659404672682,-1
832,1317,0.0002092229260597378,-1
833,1317,0.0003694663173519075,-1
1043,1558,1.3529924217436928e-05,-1
1044,1558,2.7318501452100463e-06,-1
109,1192,0.0007599573000334203,-1
808,1250,1.2225891055095417e-07,-1
857,1504,1.3564057610437885e-07,-1
889,1504,2.613502658732614e-07,-1
866,1217,0.012633250094950199,-1
865,1219,1.4909248420735821e-05,-1
866,1219,0.00024115345149766654,-1
710,1192,5.195791527512483e-05,-1
934,1250,2.189160795751377e-06,-1
933,1264,1.0542925110712531e-07,-1
921,1264,1.0100409042479441e-07,-1
480,1330,9.768817108124495e-06,-1
743,1192,4.368179816083284e-06,-1
752,1192,6.035250407876447e-06,-1
880,1556,1.4817514681908506e-07,-1
955,1556,0.0008072212222032249,-1
955,1557,0.0005742323119193316,-1
1033,1569,5.8391182392369956e-05,-1
881,1504,2.366969482636705e-07,-1
854,1522,8.127173714456148e-06,-1
854,1524,1.14122099148517e-06,-1
799,1472,4.1959374357247725e-06,-1
783,1472,2.227149707323406e-06,-1
883,1315,2.0242868004061165e-07,-1
775,1204,2.6591419555188622e-06,-1
758,1221,0.00012867381155956537,-1
758,1220,1.9058693396800663e-06,-1
808,1223,9.872720596604267e-08,-1
816,1218,9.888626095744257e-08,-1
848,1505,2.207412535426556e-06,-1
816,1505,0.0005946539458818734,-1
848,1506,1.1414670098019997e-06,-1
816,1506,2.693824626476271e-06,-1
816,1507,1.126893130276585e-05,-1
889,1316,1.1913232356164372e-06,-1
835,1282,0.0018979702144861221,-1
795,1204,1.0669185030565131e-05,-1
867,1280,2.1067327793389268e-07,-1
696,1433,3.984084742114646e-06,-1
880,1521,1.0081412682438895e-07,-1
249,1219,3.203271489837789e-06,-1
362,1726,1.0888283696885992e-07,-1
865,1192,6.74030088703148e-05,-1
866,1192,0.0029683485627174377,-1
273,1223,1.2940979559061816e-06,-1
1018,1614,0.00020951119950041175,-1
872,1504,1.6315347295403626e-07,-1
885,1504,1.2462970744309132e-07,-1
873,1504,6.869178150736843e-07,-1
761,1222,6.491929070762126e-06,-1
919,1250,3.872098750434816e-05,-1
859,1216,9.330825560027733e-05,-1
141,1205,7.072238076943904e-05,-1
817,1521,9.681433255082084e-08,-1
808,1521,1.0169166841933475e-07,-1
801,1558,0.0004868098476435989,-1
834,1472,7.774548066663556e-06,-1
273,1216,4.133365507641429e-07,-1
273,1217,2.833774487953633e-06,-1
745,1216,0.0016133063472807407,-1
845,1524,1.887866346805822e-06,-1
50,1153,1.178236288978951e-05,-1
758,1242,8.58764979057014e-05,-1
786,1220,3.0949184292694554e-05,-1
843,1250,5.54767029825598e-05,-1
902,1440,8.378991878998931e-06,-1
733,1457,2.7529085855348967e-06,-1
834,1479,2.955270474558347e-06,-1
822,1250,4.051189250731113e-07,-1
846,1296,1.5826803689833469e-07,-1
887,1284,1.0965731433998371e-07,-1
824,1282,8.662240361445583e-06,-1
701,1170,0.0001868748222477734,-1
875,1250,2.0641314790736942e-07,-1
191,1244,7.37674190531834e-06,-1
844,1521,1.2905813662200671e-07,-1
886,1504,2.062063515495538e-07,-1
874,1504,1.2249664393948478e-07,-1
646,1414,2.346061955904588e-05,-1
1000,1568,1.5229811367589718e-07,-1
742,1504,3.183401702244737e-07,-1
915,1250,2.6853933832171606e-06,-1
931,1250,2.9255241315695457e-05,-1
1013,1614,1.0206247679889202e-05,-1
852,1242,1.8417073022192199e-07,-1
816,1472,7.697810247009329e-07,-1
848,1457,8.38427513372153e-06,-1
904,1250,8.84208748175297e-06,-1
904,1264,1.0119750015746831e-07,-1
793,1431,0.0003368864709045738,-1
778,1432,4.378059657028643e-06,-1
436,1331,0.00010152997128898278,-1
458,1331,1.6353809769498184e-05,-1
436,1330,6.34529278613627e-05,-1
157,1219,0.0002685642393771559,-1
867,1217,1.706727380224038e-05,-1
868,1217,4.586092472891323e-06,-1
768,1200,1.3003855201532133e-05,-1
768,1201,2.567890533100581e-06,-1
769,1201,1.4363189393407083e-07,-1
820,1220,2.938529632956488e-07,-1
811,1220,1.9767985293128731e-07,-1
105,1192,0.00437425309792161,-1
1015,1601,3.566387022146955e-05,-1
825,1472,9.634845099526501e-08,-1
815,1457,1.0317120313629857e-07,-1
825,1457,9.604625006431888e-08,-1
785,1286,1.96444693756348e-06,-1
1035,1558,8.052420162130147e-05,-1
899,1306,1.0804992456314721e-07,-1
271,1217,1.965659294000943e-06,-1
777,1216,4.3366326281102374e-05,-1
197,1241,1.1028872677343315e-06,-1
944,1504,1.672212874836987e-07,-1
913,1558,8.540560884284787e-06,-1
944,1558,6.201264477567747e-05,-1
888,1315,2.0413779111549957e-07,-1
813,1457,1.3034353685270617e-07,-1
823,1457,1.5191528746072436e-07,-1
325,1315,1.9025991093712946e-07,-1
849,1282,5.399076599132968e-06,-1
839,1282,6.916704933246365e-06,-1
906,1306,9.681192381094661e-08,-1
945,1312,7.418895620503463e-06,-1
273,1282,7.472770084859803e-05,-1
738,1192,0.0004223586875014007,-1
740,1192,5.647647867590422e-06,-1
741,1192,5.5940977290447336e-06,-1
430,1331,0.0007299010758288205,-1
430,1330,0.0010678432881832123,-1
1025,1571,0.9982014894485474,-1
821,1219,3.6283749977883417e-06,-1
872,1521,9.601804862313656e-08,-1
885,1522,4.69006863568211e-07,-1
885,1524,0.001143545494414866,-1
873,1524,1.5516852727159858e-06,-1
955,1495,0.00035565963480621576,-1
833,1250,4.782691758009605e-05,-1
855,1504,1.2362256995857024e-07,-1
1049,1504,3.371072239133355e-07,-1
899,1316,1.2988020614557172e-07,-1
953,1223,0.001184880849905312,-1
812,1443,2.0367167508084094e-07,-1
817,1440,1.0523799574002624e-05,-1
325,1248,0.15043427050113678,-1
823,1431,1.2282340321689844e-05,-1
889,1223,8.908087920644903e-07,-1
727,1201,1.6852155795277213e-06,-1
186,1251,0.00030771607998758554,-1
727,1200,2.8779415970348055e-06,-1
72,1202,0.0003751289623323828,-1
73,1202,0.000354170537320897,-1
358,1315,3.039556304429425e-07,-1
1006,1504,7.64275171150075e-07,-1
848,1524,3.6611040741263423e-06,-1
816,1524,2.4230500912381103e-06,-1
807,1777,2.500142102235259e-07,-1
1003,1313,5.1442807489365805e-06,-1
1004,1313,0.0002725027734413743,-1
875,1807,5.018887350161094e-06,-1
778,1505,0.0018508671782910824,-1
793,1507,1.2813182365789544e-05,-1
794,1507,0.023694688454270363,-1
778,1507,1.4697659025841858e-05,-1
793,1506,5.154642167326529e-06,-1
794,1506,6.3866023083392065e-06,-1
778,1506,5.339046765584499e-06,-1
1006,1948,3.0257793696364388e-05,-1
812,1441,8.263411473308224e-06,-1
913,1479,2.1711679437430575e-05,-1
745,1192,4.849660399486311e-06,-1
896,1265,7.958193236845545e-06,-1
896,1253,4.672523346016533e-07,-1
864,1253,9.608859130594283e-08,-1
143,1191,3.279212933193776e-06,-1
1028,1312,1.7177899280795828e-06,-1
809,1296,2.0533290978619334e-07,-1
706,1206,1.0040937468147604e-06,-1
975,1284,4.0029397496255115e-05,-1
870,1558,4.295498001738451e-06,-1
884,1558,1.0420181979498011e-06,-1
814,1250,9.345293619844597e-06,-1
824,1250,0.0002741518255788833,-1
876,1472,2.437791636111797e-06,-1
875,1824,1.0818850881832986e-07,-1
973,1558,2.9826598620275036e-05,-1
918,1495,9.126530130743049e-06,-1
917,1495,5.251973561826162e-06,-1
932,1497,8.471359251416288e-06,-1
917,1496,1.0185159453612869e-06,-1
918,1504,1.7765439963568497e-07,-1
877,1521,1.3778736729364027e-07,-1
890,1524,7.14361192422075e-07,-1
825,1558,1.0678113682160983e-07,-1
788,1189,1.135605725721689e-05,-1
788,1200,2.021076943492517e-05,-1
788,1201,3.284610284026712e-05,-1
964,1222,0.000338199723046273,-1
963,1221,0.00012016844266327098,-1
965,1221,0.0009303870028816164,-1
975,1331,3.2524429116165265e-05,-1
757,1440,1.5842917377995036e-07,-1
1004,1242,0.0012585651129484177,-1
859,1280,2.891606891353149e-05,-1
743,1216,0.00013436849985737354,-1
752,1216,1.9832543785014423e-07,-1
814,1242,4.34765297541162e-06,-1
824,1242,0.00025152540183626115,-1
448,1332,3.885000296577346e-06,-1
840,1475,3.9322770817307173e-07,-1
840,1476,2.3269758457900025e-06,-1
807,1475,3.4358738503215136e-06,-1
841,1476,0.00028247805312275887,-1
840,1316,3.1820982258068398e-06,-1
720,1433,6.376137025654316e-05,-1
979,1572,0.00015425773744937032,-1
992,1572,0.00016174308257177472,-1
979,1573,2.4897517505451106e-06,-1
992,1573,2.6044388050650014e-06,-1
992,1575,0.00025688763707876205,-1
930,1312,9.062748631549766e-07,-1
881,1316,1.5502773749176413e-06,-1
968,1558,3.907107839040691e-06,-1
810,1558,1.2195496879030543e-07,-1
924,1306,1.3534621245980816e-07,-1
937,1312,2.1519750248444325e-07,-1
948,1312,1.8563149239980703e-07,-1
924,1312,1.2170575303116493e-07,-1
249,1282,6.331243866952718e-07,-1
742,1505,0.0003890423395205289,-1
933,1312,4.1642070414127375e-07,-1
854,1432,6.103888608777197e-06,-1
853,1522,1.2658960031330935e-06,-1
735,1184,0.00018490951333660632,-1
785,1308,3.6543608530337224e-06,-1
837,1443,1.1962291864620056e-05,-1
1051,1556,6.488297367468476e-05,-1
1051,1557,0.0003417858970351517,-1
1052,1568,1.7165848475997336e-07,-1
272,1252,1.1245770537016142e-07,-1
857,1521,1.0039389763960571e-07,-1
289,1314,6.097809546190547e-07,-1
1008,1571,1.282146513403859e-06,-1
982,1571,2.0476718987083586e-07,-1
680,1432,4.144880222156644e-05,-1
744,1509,0.0012961943866685033,-1
779,1433,0.00022663742129225284,-1
780,1433,0.00025972072035074234,-1
869,1521,2.39631674503471e-07,-1
870,1521,1.7486411252320977e-07,-1
884,1524,9.396987366017129e-07,-1
715,1222,0.040289025753736496,-1
784,1218,1.3039723967267491e-07,-1
779,1431,1.3879452126275282e-05,-1
780,1431,0.0001344139891443774,-1
796,1441,3.4482625324017135e-06,-1
333,1282,6.622754426643951e-06,-1
273,1297,3.9115676031542534e-07,-1
289,1297,1.937558238296333e-07,-1
782,1433,3.251372982049361e-05,-1
983,1571,8.003631955944002e-05,-1
930,1480,3.832606307696551e-05,-1
764,1496,2.720680640777573e-06,-1
766,1496,2.8591368845809484e-06,-1
788,1221,0.0002014083875110373,-1
840,1521,9.785470211909342e-08,-1
841,1521,1.1661408905183634e-07,-1
807,1521,9.632585573626784e-08,-1
881,1313,1.2714167496596929e-06,-1
868,1313,9.694928166936734e-07,-1
882,1313,0.0002632538671605289,-1
883,1313,8.54557697493874e-07,-1
728,1433,2.4085450149868848e-06,-1
764,1218,1.0536049899201316e-07,-1
766,1218,1.0302726138888829e-07,-1
784,1897,7.229804032249376e-05,-1
732,1189,3.963514245697297e-06,-1
737,1189,2.891780241043307e-06,-1
732,1201,1.2519436154434516e-07,-1
846,1475,3.2097526059260417e-07,-1
817,1475,2.3676206183154136e-05,-1
846,1476,1.930745611389284e-06,-1
836,1282,4.085477939952398e-06,-1
740,1216,0.001346107805147767,-1
741,1216,0.0015874684322625399,-1
741,1217,7.486383424293308e-07,-1
